data,produto,regiao,quantidade,preco_unitario,faturamento
2024-12-18,SSD,Nordeste,3,526.64,1579.91
2024-12-18,Mouse,Centro-Oeste,3,136.92,410.75
2024-12-18,SSD,Sul,1,567.85,567.85
2024-12-18,SSD,Centro-Oeste,1,516.68,516.68
2024-12-18,Mouse,Nordeste,3,128.1,384.29
2024-12-18,SSD,Sudeste,2,562.69,1125.38
2024-12-18,Mouse,Norte,3,143.41,430.22
2024-12-18,Mouse,Nordeste,3,129.95,389.84
2024-12-18,Mouse,Centro-Oeste,1,157.47,157.47
2024-12-19,SSD,Nordeste,3,547.01,1641.02
2024-12-19,Mouse,Centro-Oeste,2,107.66,215.32
2024-12-19,Placa de Vídeo,Centro-Oeste,1,2200.62,2200.62
2024-12-19,Placa de Vídeo,Nordeste,1,2071.82,2071.82
2024-12-19,SSD,Nordeste,1,552.42,552.42
2024-12-19,Placa de Vídeo,Sul,2,2105.05,4210.09
2024-12-19,Placa de Vídeo,Nordeste,2,2078.09,4156.17
2024-12-20,SSD,Norte,2,594.03,1188.05
2024-12-20,SSD,Sudeste,2,501.84,1003.69
2024-12-20,SSD,Nordeste,2,575.34,1150.68
2024-12-20,SSD,Sul,3,579.06,1737.19
2024-12-20,Mouse,Nordeste,1,162.6,162.6
2024-12-20,SSD,Centro-Oeste,5,551.62,2758.11
2024-12-21,SSD,Sudeste,7,495.19,3466.36
2024-12-21,Mouse,Sul,2,138.57,277.15
2024-12-21,SSD,Sul,1,560.44,560.44
2024-12-21,Mouse,Sudeste,6,166.59,999.52
2024-12-21,SSD,Centro-Oeste,2,494.93,989.86
2024-12-21,Placa de Vídeo,Norte,1,2380.94,2380.94
2024-12-21,Mouse,Nordeste,6,165.92,995.5
2024-12-22,SSD,Norte,3,547.28,1641.84
2024-12-22,Mouse,Nordeste,3,130.14,390.42
2024-12-22,Mouse,Sul,2,160.56,321.12
2024-12-22,Mouse,Nordeste,1,141.34,141.34
2024-12-22,SSD,Nordeste,1,581.98,581.98
2024-12-22,SSD,Sul,2,528.19,1056.39
2024-12-22,Mouse,Norte,3,120.49,361.47
2024-12-23,Placa de Vídeo,Nordeste,1,2281.7,2281.7
2024-12-23,Mouse,Centro-Oeste,5,121.93,609.67
2024-12-23,SSD,Sul,1,625.49,625.49
2024-12-23,Placa de Vídeo,Sul,2,2300.59,4601.18
2024-12-24,SSD,Sudeste,2,541.01,1082.02
2024-12-24,SSD,Sul,2,641.54,1283.08
2024-12-24,Mouse,Sul,2,136.55,273.11
2024-12-24,Mouse,Nordeste,1,152.42,152.42
2024-12-25,Placa de Vídeo,Norte,3,2113.38,6340.15
2024-12-25,Placa de Vídeo,Centro-Oeste,2,2274.44,4548.87
2024-12-25,Mouse,Centro-Oeste,4,98.75,395.01
2024-12-25,SSD,Nordeste,4,507.25,2029.0
2024-12-25,Mouse,Nordeste,8,147.03,1176.24
2024-12-26,SSD,Norte,3,568.28,1704.85
2024-12-26,SSD,Centro-Oeste,3,535.55,1606.64
2024-12-26,Placa de Vídeo,Norte,2,2225.62,4451.23
2024-12-26,SSD,Centro-Oeste,4,519.56,2078.26
2024-12-26,SSD,Centro-Oeste,1,522.12,522.12
2024-12-27,Mouse,Centro-Oeste,1,128.54,128.54
2024-12-27,Placa de Vídeo,Nordeste,1,2063.78,2063.78
2024-12-27,Mouse,Sul,1,127.2,127.2
2024-12-27,Placa de Vídeo,Norte,1,2352.39,2352.39
2024-12-27,Mouse,Nordeste,2,118.8,237.6
2024-12-27,SSD,Norte,1,577.06,577.06
2024-12-27,Mouse,Sul,3,158.36,475.08
2024-12-27,Mouse,Sul,4,131.09,524.37
2024-12-27,Mouse,Nordeste,1,156.6,156.6
2024-12-27,SSD,Sudeste,2,508.01,1016.01
2024-12-27,SSD,Nordeste,1,570.84,570.84
2024-12-27,Placa de Vídeo,Centro-Oeste,1,2178.59,2178.59
2024-12-27,SSD,Nordeste,1,646.11,646.11
2024-12-28,Mouse,Sul,6,145.87,875.2
2024-12-28,SSD,Norte,1,541.6,541.6
2024-12-28,Mouse,Sul,4,144.14,576.56
2024-12-28,Placa de Vídeo,Nordeste,2,2318.94,4637.88
2024-12-28,Mouse,Nordeste,1,149.1,149.1
2024-12-28,Mouse,Nordeste,2,151.97,303.93
2024-12-28,Mouse,Nordeste,1,169.72,169.72
2024-12-28,Mouse,Centro-Oeste,2,155.15,310.29
2024-12-28,Mouse,Norte,2,145.44,290.88
2024-12-28,SSD,Nordeste,3,519.57,1558.72
2024-12-28,Mouse,Centro-Oeste,3,114.68,344.05
2024-12-29,Mouse,Norte,3,136.38,409.15
2024-12-29,Mouse,Norte,1,142.65,142.65
2024-12-29,Mouse,Sul,3,122.54,367.61
2024-12-29,Mouse,Nordeste,6,125.96,755.75
2024-12-29,Mouse,Centro-Oeste,4,133.18,532.74
2024-12-29,Mouse,Nordeste,1,143.86,143.86
2024-12-29,SSD,Centro-Oeste,3,549.19,1647.58
2024-12-30,Mouse,Nordeste,2,154.82,309.64
2024-12-30,Mouse,Sudeste,2,149.61,299.23
2024-12-30,Mouse,Norte,3,111.98,335.94
2024-12-30,Mouse,Norte,5,151.67,758.33
2024-12-30,Mouse,Centro-Oeste,1,156.41,156.41
2024-12-30,Placa de Vídeo,Norte,2,1953.04,3906.09
2024-12-31,SSD,Norte,2,500.03,1000.06
2024-12-31,Mouse,Nordeste,1,153.86,153.86
2024-12-31,Placa de Vídeo,Norte,2,2145.45,4290.9
2024-12-31,Mouse,Sudeste,4,156.76,627.03
2024-12-31,Mouse,Sudeste,7,139.82,978.77
